event_type,date_from,date_to,origin,destination,num_adults,num_children,look_on,days_before_plan,trip_duration,distance
book,03/05/17,07/05/17,HAM,PAR,2,0,22/04/17,11,4,751.127687
book,03/05/17,03/05/17,ZRH,PAR,1,0,22/04/17,11,0,488.6787025
search,26/06/17,01/07/17,STR,HAM,2,0,22/04/17,65,5,552.0490359
search,11/08/17,11/08/17,ALC,DUS,5,0,22/04/17,111,0,1545.45814
search,05/05/17,05/05/17,DUS,SAW,1,0,22/04/17,13,0,2073.213213
search,13/05/17,20/05/17,DUS,LPA,1,0,22/04/17,21,7,3189.538407
book,17/05/17,20/05/17,IEV,MUC,1,0,22/04/17,25,3,1366.307903
search,12/06/17,12/06/17,PAR,AGP,1,0,22/04/17,51,0,1463.77364
search,06/09/17,06/09/17,STR,AYT,4,0,22/04/17,137,0,2176.500658
book,01/06/17,22/06/17,HAM,LAX,1,0,22/04/17,40,21,9087.02895
search,03/07/17,06/07/17,FRA,MAD,1,0,22/04/17,72,3,1420.805863
search,19/06/17,22/06/17,NYC,BER,1,0,22/04/17,58,3,6385.76641
book,06/05/17,13/05/17,MUC,LIS,1,0,23/04/17,13,7,1984.060241
book,19/05/17,26/05/17,BKK,DPS,2,1,22/04/17,27,7,2953.218559
book,16/05/17,23/05/17,FRA,AGP,3,0,23/04/17,23,7,1817.757079
search,03/05/17,17/05/17,MUC,MNL,1,0,22/04/17,11,14,10164.37268
book,05/09/17,08/09/17,MUC,AMS,1,0,23/04/17,135,3,662.3415476
search,20/05/17,31/05/17,FRA,WAW,1,0,23/04/17,27,11,896.9774494
book,06/05/17,10/05/17,HAM,BUD,2,0,22/04/17,14,4,933.0487463
search,03/05/17,05/05/17,DUS,TXL,1,1,22/04/17,11,2,469.0573406
search,03/05/17,05/05/17,DUS,TXL,1,1,22/04/17,11,2,469.0573406
search,03/05/17,17/05/17,MUC,MNL,1,0,22/04/17,11,14,10164.37268
search,23/05/17,27/05/17,STR,AYT,6,0,22/04/17,31,4,2176.500658
search,31/05/17,02/06/17,FRA,BER,5,0,22/04/17,39,2,435.5455373
search,26/04/17,26/04/17,PAR,ALG,1,0,22/04/17,4,0,1352.816166
search,26/06/17,26/06/17,HAM,MUC,2,2,22/04/17,65,0,600.4217954
search,30/07/17,02/08/17,FRA,WAW,1,0,22/04/17,99,3,896.9774494
book,11/05/17,06/06/17,MUC,CPT,1,0,22/04/17,19,26,9172.821297
search,30/07/17,02/08/17,FRA,WAW,1,0,22/04/17,99,3,896.9774494
book,24/09/17,30/09/17,MUC,JFK,2,0,22/04/17,155,6,6481.563762
search,11/07/17,21/07/17,STR,SHA,1,0,22/04/17,80,10,8878.345873
book,06/09/17,08/09/17,STR,AMS,4,0,22/04/17,137,2,509.9539343
search,03/05/17,07/05/17,HAM,PAR,2,0,22/04/17,11,4,751.127687
search,31/05/17,02/06/17,IST,STR,1,0,23/04/17,38,2,1768.314752
search,09/05/17,09/05/17,PAR,GVA,1,0,22/04/17,17,0,410.0707075
search,02/07/17,02/07/17,CGN,MIL,2,0,22/04/17,71,0,630.4102488
search,22/08/17,25/08/17,SXF,BCN,8,0,23/04/17,121,3,1504.427594
book,13/08/17,19/08/17,MUC,STO,2,0,22/04/17,113,6,1287.395353
search,25/04/17,25/04/17,BER,DUS,2,0,23/04/17,2,0,475.7855288
search,20/07/17,20/07/17,CHI,OSA,1,0,23/04/17,88,0,10435.54887
search,31/10/17,01/11/17,TLS,PAR,2,0,23/04/17,191,1,585.3951211
search,31/05/17,03/06/17,DUS,HEL,1,0,23/04/17,38,3,1508.459856
book,03/05/17,06/05/17,MUC,BRU,1,0,23/04/17,10,3,597.6570324
search,22/04/17,16/05/17,FRA,BKK,1,0,22/04/17,0,24,8999.532145
search,10/07/17,17/07/17,STR,LON,2,0,22/04/17,79,7,737.102732
search,27/04/17,29/04/17,VIE,DUS,1,0,23/04/17,4,2,768.8327305
search,31/05/17,02/06/17,MUC,STR,1,0,23/04/17,38,2,194.4559582
book,23/10/17,28/10/17,STR,BER,2,0,23/04/17,183,5,519.0756639
search,20/07/17,30/07/17,TXL,BKK,5,0,22/04/17,89,10,8632.943859
search,13/08/17,19/08/17,MUC,STO,2,0,22/04/17,113,6,1287.395353
book,02/07/17,02/07/17,CGN,MIL,2,0,22/04/17,71,0,630.4102488
search,16/06/17,21/06/17,DUS,PMI,2,0,22/04/17,55,5,1340.644678
search,31/05/17,31/05/17,MUC,DUS,1,0,22/04/17,39,0,485.4706673
search,31/05/17,02/06/17,FRA,BER,5,0,22/04/17,39,2,435.5455373
search,09/09/17,17/09/17,MUC,LED,1,0,22/04/17,140,8,1753.300631
book,11/07/17,12/07/17,BER,ZRH,1,0,22/04/17,80,1,669.6288741
search,01/06/17,08/06/17,GVA,MAD,1,0,22/04/17,40,7,1009.135092
search,26/06/17,30/06/17,STR,BUD,1,0,22/04/17,65,4,742.1173496
search,26/04/17,26/04/17,STR,ADB,2,0,22/04/17,4,0,1845.800887
book,07/12/17,14/12/17,MRS,ALC,2,1,22/04/17,229,7,738.5781728
search,17/06/17,29/06/17,HAM,DFW,1,0,22/04/17,56,12,8122.719641
search,06/06/17,20/06/17,MOW,DUS,1,0,22/04/17,45,14,2085.574739
search,30/04/17,06/05/17,SXF,BCN,2,0,22/04/17,8,6,1504.427594
search,18/10/17,28/12/17,CGN,ANK,2,0,22/04/17,179,71,2344.644198
book,26/06/17,01/07/17,STR,HAM,2,0,22/04/17,65,5,552.0490359
search,12/05/17,26/05/17,BER,MIA,1,1,23/04/17,19,14,8000.091261
search,24/04/17,25/04/17,MUC,GVA,1,0,23/04/17,1,1,487.8840555
search,08/05/17,02/06/17,BER,TLV,1,0,23/04/17,15,25,2862.14733
search,12/06/17,26/06/17,DUS,BCN,2,1,22/04/17,51,14,1166.14992
search,23/04/17,28/04/17,YMQ,PAR,1,0,22/04/17,1,5,5506.307791
search,19/07/17,25/07/17,CGN,MIL,1,0,22/04/17,88,6,630.4102488
book,24/04/17,25/04/17,MUC,GVA,1,0,23/04/17,1,1,487.8840555
search,02/07/17,05/07/17,DUS,VIE,1,0,23/04/17,70,3,768.8327305
search,15/06/17,30/06/17,MUC,MOW,2,0,23/04/17,53,15,1938.322988
search,07/05/17,12/05/17,YMQ,PAR,1,0,22/04/17,15,5,5506.307791
search,26/04/17,26/04/17,SXF,MUC,1,0,22/04/17,4,0,464.5764228
search,11/08/17,11/08/17,ALC,DUS,5,0,23/04/17,110,0,1545.45814
book,21/05/17,01/06/17,HAM,PMI,2,1,22/04/17,29,11,1658.78585
search,27/04/17,06/05/17,MUC,NCE,1,0,22/04/17,5,9,623.5527761
search,29/05/17,02/06/17,MUC,BCN,1,0,23/04/17,36,4,1094.232005
search,22/04/17,16/05/17,FRA,BKK,1,0,22/04/17,0,24,8999.532145
search,07/06/17,23/06/17,BKK,MUC,2,1,23/04/17,45,16,8798.974226
search,08/05/17,02/06/17,BER,TLV,1,0,23/04/17,15,25,2862.14733
search,06/05/17,13/05/17,MUC,LIS,1,0,23/04/17,13,7,1984.060241
search,24/05/17,02/06/17,NCE,LIS,1,0,23/04/17,31,9,1473.944553
search,14/01/18,23/01/18,BER,BKK,1,0,23/04/17,266,9,8625.375162
search,21/08/17,31/08/17,BER,LIS,1,0,22/04/17,121,10,2307.615646
search,07/12/17,14/12/17,MRS,ALC,2,1,22/04/17,229,7,738.5781728
search,16/05/17,19/05/17,ZRH,HAM,3,0,22/04/17,24,3,703.4520107
search,26/05/17,02/06/17,MUC,LPA,2,0,22/04/17,34,7,3254.711091
search,19/09/17,19/09/17,CGN,LON,3,1,22/04/17,150,0,499.7555161
search,25/04/17,04/05/17,DUS,ALC,1,0,22/04/17,3,9,1545.45814
search,29/05/17,01/06/17,MUC,FCO,2,0,23/04/17,36,3,730.3287347
search,24/08/17,31/08/17,LIM,DUS,1,0,22/04/17,124,7,10628.1477
search,31/07/17,31/07/17,LIS,PAR,1,0,22/04/17,100,0,1447.103771
search,05/07/17,12/07/17,BER,DXB,2,0,22/04/17,74,7,4625.50814
search,09/07/17,09/07/17,DUS,TXL,2,1,22/04/17,78,0,469.0573406
search,19/09/17,19/09/17,CGN,LON,3,1,22/04/17,150,0,499.7555161
search,27/07/17,01/08/17,STR,AMS,1,0,22/04/17,96,5,509.9539343
search,21/05/17,31/05/17,HAM,PMI,2,1,22/04/17,29,10,1658.78585
search,01/05/17,01/05/17,AKL,FRA,3,2,22/04/17,9,0,18181.91296
search,23/11/17,05/12/17,BER,YMQ,2,0,22/04/17,215,12,5999.485415
search,13/05/17,20/05/17,DUS,LPA,1,0,22/04/17,21,7,3189.538407
search,20/07/17,30/07/17,TXL,BKK,5,0,22/04/17,89,10,8632.943859
search,02/08/17,09/08/17,TLV,BCN,2,0,22/04/17,102,7,3081.951812
search,11/05/17,05/06/17,MUC,CPT,1,0,22/04/17,19,25,9172.821297
search,22/09/17,11/10/17,DUS,ALA,3,1,22/04/17,153,19,5162.32163
search,23/05/17,13/06/17,STR,BKK,1,0,22/04/17,31,21,8981.043368
search,26/06/17,26/06/17,HAM,MUC,2,2,22/04/17,65,0,600.4217954
search,15/06/17,29/06/17,MOW,DUS,2,1,22/04/17,54,14,2085.574739
search,21/09/17,22/09/17,CGN,PRG,9,0,22/04/17,152,1,536.1809565
search,31/05/17,02/06/17,IST,STR,1,0,22/04/17,39,2,1768.314752
search,05/07/17,12/07/17,STR,AYT,3,0,22/04/17,74,7,2176.500658
book,31/05/17,03/06/17,HAM,BGY,2,0,22/04/17,39,3,885.3557763
search,19/07/17,31/07/17,TXL,BKK,5,0,22/04/17,88,12,8632.943859
search,25/04/17,28/04/17,DUS,EDI,1,0,22/04/17,3,3,836.5830061
search,02/08/17,09/08/17,TLV,BCN,2,0,22/04/17,102,7,3081.951812
search,12/11/17,06/12/17,BER,ATL,2,0,22/04/17,204,24,7588.763399
search,05/09/17,08/09/17,MUC,AMS,1,0,23/04/17,135,3,662.3415476
search,23/05/17,26/05/17,BER,ROM,2,0,23/04/17,30,3,1183.930547
search,03/05/17,05/05/17,FRA,TXL,1,0,22/04/17,11,2,431.882812
search,20/06/17,23/06/17,HAM,PAR,1,0,22/04/17,59,3,751.127687
search,16/06/17,26/06/17,PAR,YMQ,1,0,22/04/17,55,10,5506.307791
book,17/07/17,17/07/17,HAM,PMI,1,0,22/04/17,86,0,1658.78585
book,27/04/17,30/04/17,BER,ALC,1,0,22/04/17,5,3,1905.184592
book,03/05/17,05/05/17,FRA,TXL,1,0,22/04/17,11,2,431.882812
search,18/07/17,04/08/17,PAR,BER,1,0,22/04/17,87,17,878.2979898
search,18/06/17,22/06/17,TLV,BER,1,0,22/04/17,57,4,2862.14733
search,02/06/17,02/06/17,AMS,HAM,2,0,23/04/17,40,0,368.8183959
search,30/04/17,06/05/17,SXF,BCN,2,0,22/04/17,8,6,1504.427594
search,20/05/17,31/05/17,FRA,WAW,1,0,23/04/17,27,11,896.9774494
search,15/08/17,22/08/17,DUS,IST,2,0,22/04/17,115,7,2042.454111
search,21/06/17,30/06/17,PAR,HKG,2,0,22/04/17,60,9,9628.917839
search,25/04/17,27/04/17,DUS,PMI,1,0,22/04/17,3,2,1340.644678
search,29/06/17,29/06/17,BER,AMS,1,0,22/04/17,68,0,577.3554835
search,09/08/17,11/08/17,HAM,VIE,2,0,22/04/17,109,2,749.8505842
search,17/06/17,29/06/17,HAM,DFW,1,0,22/04/17,56,12,8122.719641
search,09/07/17,03/08/17,FRA,SEL,1,0,22/04/17,78,25,8561.174875
book,12/06/17,17/06/17,MUC,LIS,4,0,23/04/17,50,5,1984.060241
book,31/05/17,02/06/17,IST,STR,1,0,23/04/17,38,2,1768.314752
search,26/06/17,30/06/17,STR,BER,1,0,22/04/17,65,4,519.0756639
search,11/01/18,26/01/18,MUC,BKK,1,0,22/04/17,264,15,8798.974226
search,19/07/17,31/07/17,TXL,BKK,5,0,22/04/17,88,12,8632.943859
search,21/05/17,31/05/17,HAM,PMI,2,1,22/04/17,29,10,1658.78585
book,28/04/17,01/05/17,BER,PAR,2,0,22/04/17,6,3,878.2979898
book,06/05/17,09/05/17,PAR,DXB,1,0,22/04/17,14,3,5249.665515
search,03/05/17,07/05/17,HAM,PAR,2,0,22/04/17,11,4,751.127687
search,15/05/17,15/05/17,PAR,NCE,1,0,22/04/17,23,0,685.9038717
search,13/05/17,23/05/17,FRA,PVG,1,0,22/04/17,21,10,8858.472052
search,24/04/17,23/05/17,STR,BER,1,0,22/04/17,2,29,519.0756639
search,23/07/17,30/07/17,DUS,PMI,3,0,22/04/17,92,7,1340.644678
search,10/05/17,10/05/17,CEB,MNL,2,0,22/04/17,18,0,560.786752
book,23/05/17,26/05/17,BER,ROM,2,0,23/04/17,30,3,1183.930547
search,03/05/17,05/05/17,CGN,ZRH,1,0,22/04/17,11,2,412.5768863
search,11/05/17,11/05/17,MNL,FRA,1,0,22/04/17,19,0,10297.10669
search,25/04/17,09/05/17,MOW,BER,2,0,23/04/17,2,14,1613.656967
search,22/08/17,25/08/17,SXF,BCN,8,0,23/04/17,121,3,1504.427594
search,21/06/17,24/06/17,MUC,LON,2,0,23/04/17,59,3,923.680809
search,31/05/17,02/06/17,DUS,LON,1,0,22/04/17,39,2,481.9883184
search,30/04/17,30/04/17,MIL,VIE,1,0,22/04/17,8,0,625.5793398
book,23/04/17,07/05/17,FRA,BKK,1,0,22/04/17,1,14,8999.532145
search,29/04/17,02/05/17,HAM,STO,2,0,23/04/17,6,3,804.1223873
search,26/06/17,01/07/17,STR,HAM,2,0,22/04/17,65,5,552.0490359
search,24/04/17,25/04/17,MUC,GVA,1,0,23/04/17,1,1,487.8840555
search,07/05/17,17/05/17,NCE,OSA,1,0,22/04/17,15,10,9846.049404
search,28/04/17,15/05/17,FRA,CMB,1,0,22/04/17,6,17,8067.07622
search,22/08/17,25/08/17,SXF,BCN,8,0,23/04/17,121,3,1504.427594
search,16/05/17,20/05/17,MUC,WAW,2,0,22/04/17,24,4,777.75837
search,26/07/17,30/07/17,DUS,PMI,1,0,22/04/17,95,4,1340.644678
search,03/07/17,06/07/17,FRA,MAD,1,0,22/04/17,72,3,1420.805863
search,03/06/17,09/06/17,MUC,BOS,1,0,22/04/17,42,6,6182.065039
search,15/05/17,16/05/17,DUS,BER,1,0,22/04/17,23,1,475.7855288
search,01/10/17,15/10/17,PAR,AGP,2,1,22/04/17,162,14,1463.77364
search,12/06/17,26/06/17,DUS,BCN,2,1,22/04/17,51,14,1166.14992
search,27/04/17,30/04/17,BER,ALC,1,0,22/04/17,5,3,1905.184592
search,06/05/17,07/05/17,DUS,BER,2,0,01/05/17,5,1,475.7855288
search,14/07/17,22/07/17,HAM,PMI,2,1,02/05/17,73,8,1658.78585
search,05/07/17,14/07/17,HAM,LIS,2,0,01/05/17,65,9,2198.05822
search,05/05/17,07/06/17,TXL,TYO,1,0,01/05/17,4,33,8917.818495
search,23/06/17,13/07/17,ZRH,MNL,2,0,01/05/17,53,20,10429.46748
search,25/05/17,26/05/17,PAR,TLS,1,0,01/05/17,24,1,585.3951211
search,17/05/17,21/05/17,SGN,HAN,2,0,02/05/17,15,4,1137.319438
search,23/06/17,27/06/17,NCE,ATH,1,0,01/05/17,53,4,1538.383808
search,31/05/17,03/06/17,DUS,TXL,1,0,02/05/17,29,3,469.0573406
search,21/05/17,21/05/17,LYS,ALG,1,0,22/04/17,29,0,1016.245828
search,25/05/17,25/05/17,STR,TXL,2,1,22/04/17,33,0,517.9050151
search,25/05/17,25/05/17,STR,TXL,2,1,22/04/17,33,0,517.9050151
search,12/06/17,26/06/17,DUS,BCN,2,1,22/04/17,51,14,1166.14992
search,21/07/17,21/07/17,PMI,CGN,1,0,22/04/17,90,0,1306.669402
book,23/04/17,24/04/17,DUS,IST,1,0,22/04/17,1,1,2042.454111
search,07/05/17,15/05/17,NCE,HKT,1,0,22/04/17,15,8,9492.742001
book,22/04/17,16/05/17,FRA,BKK,1,0,22/04/17,0,24,8999.532145
search,24/06/17,27/06/17,HAM,BCN,2,0,26/04/17,59,3,1492.228532
search,06/07/17,11/07/17,ORY,PMI,2,0,27/04/17,70,5,1018.806147
search,26/04/17,27/04/17,BER,STO,1,0,26/04/17,0,1,810.7215836
search,09/06/17,09/06/17,MAN,HAM,1,0,26/04/17,44,0,810.6752939
search,04/09/17,10/09/17,DUS,DEL,1,1,27/04/17,130,6,6238.560906
search,28/06/17,30/06/17,MUC,AMS,2,0,26/04/17,63,2,662.3415476
search,07/05/17,08/05/17,AMS,MUC,1,0,26/04/17,11,1,662.3415476
search,24/07/17,24/07/17,DFW,SEA,1,0,26/04/17,89,0,2667.888911
search,13/05/17,14/05/17,STR,VIE,1,0,26/04/17,17,1,531.2933232
search,06/06/17,09/06/17,MUC,LHR,1,0,27/04/17,40,3,942.1995066
search,07/10/17,07/10/17,STR,BER,1,0,26/04/17,164,0,519.0756639
search,15/11/17,19/11/17,DUS,STO,4,0,26/04/17,203,4,1142.989627
search,10/05/17,12/05/17,MUC,BER,1,0,26/04/17,14,2,477.6345068
search,13/08/17,13/08/17,FRA,OTP,1,0,27/04/17,108,0,1451.079428
book,22/06/17,29/06/17,PAR,ALG,1,0,27/04/17,56,7,1352.816166
search,21/06/17,27/06/17,FRA,ALC,4,0,27/04/17,55,6,1483.784046
search,18/07/17,18/07/17,DUS,PMI,3,0,27/04/17,82,0,1340.644678
search,28/04/17,01/05/17,BER,BCN,1,0,26/04/17,2,3,1511.772392
search,14/09/17,21/09/17,GVA,LIS,1,0,27/04/17,140,7,1496.827224
book,09/05/17,09/05/17,TXL,STR,1,0,26/04/17,13,0,517.9050151
search,01/06/17,02/06/17,CGN,VIE,2,0,27/04/17,35,1,742.8796719
book,27/04/17,11/05/17,FRA,DEL,1,0,26/04/17,1,14,6124.002965
book,04/05/17,06/05/17,STR,MAN,2,0,27/04/17,7,2,953.3586096
search,20/10/17,27/10/17,MUC,PMI,2,0,27/04/17,176,7,1218.122503
search,18/07/17,21/07/17,DUS,PMI,2,0,27/04/17,82,3,1340.644678
book,24/06/17,27/06/17,HAM,BCN,2,0,26/04/17,59,3,1492.228532
search,02/05/17,09/05/17,ATH,STR,1,0,26/04/17,6,7,1682.84344
search,07/05/17,07/05/17,WAW,CGN,2,0,26/04/17,11,0,977.5833728
search,13/05/17,14/05/17,STR,VIE,1,0,26/04/17,17,1,531.2933232
search,07/06/17,09/06/17,NCE,BCN,1,0,26/04/17,42,2,502.1009653
search,05/07/17,26/07/17,FRA,AYT,1,0,27/04/17,69,21,2291.833701
search,30/09/17,11/10/17,MUC,HAM,2,0,26/04/17,157,11,600.4217954
search,26/04/17,29/04/17,MUC,LYS,1,0,26/04/17,0,3,585.0536243
search,02/06/17,05/06/17,LYS,ALC,1,0,26/04/17,37,3,940.1681018
search,05/07/17,08/07/17,HAM,LON,1,0,26/04/17,70,3,725.6551971
book,10/07/17,10/07/17,CGN,TXL,2,2,26/04/17,75,0,472.4230287
search,16/06/17,21/06/17,MUC,MOW,2,0,26/04/17,51,5,1938.322988
search,26/04/17,29/04/17,MUC,LYS,1,0,26/04/17,0,3,585.0536243
search,02/10/17,13/10/17,MUC,CPH,1,2,26/04/17,159,11,810.56224
search,13/06/17,16/06/17,STR,AMS,1,0,26/04/17,48,3,509.9539343
search,13/05/17,21/05/17,TXL,FRA,1,0,26/04/17,17,8,431.882812
book,02/06/17,04/06/17,LYS,ALC,2,0,26/04/17,37,2,940.1681018
search,23/05/17,27/05/17,PAR,TLS,2,0,26/04/17,27,4,585.3951211
search,16/05/17,19/05/17,MUC,HAM,4,0,26/04/17,20,3,600.4217954
book,02/10/17,12/10/17,MUC,CPH,1,2,27/04/17,158,10,810.56224
book,28/04/17,28/04/17,HAN,FRA,1,0,26/04/17,2,0,8731.409315
search,10/06/17,17/06/17,MUC,ICN,1,0,26/04/17,45,7,8500.40616
search,28/04/17,05/05/17,PAR,DXB,2,0,26/04/17,2,7,5249.665515
search,13/06/17,16/06/17,STR,AMS,1,0,26/04/17,48,3,509.9539343
search,26/04/17,29/04/17,MUC,LYS,1,0,26/04/17,0,3,585.0536243
search,26/07/17,28/07/17,TXL,PMI,2,0,26/04/17,91,2,1657.396933
search,07/05/17,08/05/17,AMS,MUC,1,0,26/04/17,11,1,662.3415476
search,12/06/17,18/06/17,STR,AYT,1,0,26/04/17,47,6,2176.500658
search,31/05/17,02/06/17,STR,HAM,1,0,26/04/17,35,2,552.0490359
search,16/05/17,20/05/17,STR,BCN,1,0,26/04/17,20,4,993.3555315
book,18/07/17,21/07/17,CGN,NCE,2,0,26/04/17,83,3,804.2990001
search,23/05/17,13/06/17,FRA,CHC,2,0,27/04/17,26,21,18597.72441
search,31/10/17,03/11/17,STR,VIE,2,0,26/04/17,188,3,531.2933232
search,10/07/17,10/07/17,CGN,TXL,2,2,26/04/17,75,0,472.4230287
search,18/07/17,18/07/17,DUS,PMI,3,0,27/04/17,82,0,1340.644678
search,23/05/17,13/06/17,FRA,CHC,2,0,27/04/17,26,21,18597.72441
search,05/05/17,26/05/17,PAR,ATL,1,0,26/04/17,9,21,7048.01952
book,14/06/17,16/06/17,STR,AMS,1,0,26/04/17,49,2,509.9539343
search,23/05/17,13/06/17,STR,BKK,1,0,22/04/17,31,21,8981.043368
search,26/04/17,26/04/17,PAR,ALG,1,0,22/04/17,4,0,1352.816166
search,17/05/17,20/05/17,IEV,MUC,1,0,22/04/17,25,3,1366.307903
search,16/05/17,16/05/17,CGN,BER,1,0,22/04/17,24,0,478.5795164
search,08/06/17,17/07/17,HAM,SJO,1,0,22/04/17,47,39,9389.144535
search,05/05/17,05/05/17,DUS,SAW,1,0,22/04/17,13,0,2073.213213
search,13/05/17,23/05/17,FRA,PVG,1,0,22/04/17,21,10,8858.472052
search,03/05/17,05/05/17,HAM,MUC,2,0,23/04/17,10,2,600.4217954
search,28/04/17,01/05/17,BER,PAR,2,0,22/04/17,6,3,878.2979898
search,19/07/17,31/07/17,TXL,BKK,5,0,22/04/17,88,12,8632.943859
search,29/08/17,23/09/17,AMS,NYC,3,0,23/04/17,128,25,5862.685446
search,29/08/17,23/09/17,AMS,NYC,3,0,23/04/17,128,25,5862.685446
search,12/06/17,26/06/17,DUS,BCN,2,1,22/04/17,51,14,1166.14992
search,29/04/17,02/05/17,HAM,STO,2,0,23/04/17,6,3,804.1223873
search,13/05/17,13/05/17,FRA,BGY,1,0,22/04/17,21,0,493.2935224
search,16/05/17,19/05/17,ZRH,HAM,3,0,22/04/17,24,3,703.4520107
search,10/05/17,16/05/17,DUS,BER,1,0,22/04/17,18,6,475.7855288
search,12/09/17,17/09/17,PAR,TLV,2,0,22/04/17,143,5,3291.004608
search,16/01/18,31/01/18,FRA,BKK,2,0,22/04/17,269,15,8999.532145
search,19/09/17,19/09/17,CGN,LON,3,1,22/04/17,150,0,499.7555161
search,17/05/17,24/05/17,MRS,CAS,1,0,22/04/17,25,7,1560.305829
book,02/07/17,09/07/17,DUS,HAN,1,0,22/04/17,71,7,8803.843541
book,15/08/17,22/08/17,DUS,IST,2,0,22/04/17,115,7,2042.454111
search,18/10/17,28/12/17,CGN,ESB,2,0,22/04/17,179,71,2339.502335
search,12/07/17,12/07/17,PAR,VIE,2,0,23/04/17,80,0,1033.360043
search,16/05/17,19/05/17,PAR,MIL,1,0,22/04/17,24,3,639.5856777
search,06/05/17,09/05/17,PAR,DXB,1,0,22/04/17,14,3,5249.665515
search,12/09/17,22/09/17,DUS,VCE,2,3,22/04/17,143,10,762.5386734
search,22/09/17,11/10/17,FRA,ALA,3,1,22/04/17,153,19,5088.036434
search,02/06/17,16/06/17,GVA,MOW,1,0,22/04/17,41,14,2422.765173
search,04/07/17,08/07/17,PAR,IEV,1,0,22/04/17,73,4,2019.241761
search,08/06/17,17/07/17,HAM,SJO,1,0,22/04/17,47,39,9389.144535
search,04/05/17,17/05/17,MUC,MNL,1,0,22/04/17,12,13,10164.37268
search,22/05/17,22/05/17,DUS,ATH,1,0,22/04/17,30,0,2002.004463
search,15/05/17,28/05/17,MUC,SAW,2,0,22/04/17,23,13,1609.552934
search,20/07/17,25/07/17,CGN,MIL,1,0,22/04/17,89,5,630.4102488
search,31/05/17,08/06/17,BER,NYC,2,0,22/04/17,39,8,6385.76641
book,21/06/17,24/06/17,MUC,LON,2,0,23/04/17,59,3,923.680809
search,09/07/17,03/08/17,FRA,SEL,1,0,22/04/17,78,25,8561.174875
search,21/07/17,21/07/17,PMI,CGN,1,0,22/04/17,90,0,1306.669402
search,21/05/17,23/05/17,MUC,HAM,2,3,22/04/17,29,2,600.4217954
search,17/07/17,20/07/17,FRA,HEL,2,0,22/04/17,86,3,1537.842388
search,12/05/17,26/05/17,BER,MIA,1,1,23/04/17,19,14,8000.091261
book,20/06/17,23/06/17,HAM,PAR,1,0,22/04/17,59,3,751.127687
search,31/05/17,03/06/17,HAM,BGY,2,0,22/04/17,39,3,885.3557763
search,24/04/17,23/05/17,STR,BER,1,0,22/04/17,2,29,519.0756639
search,11/05/17,11/05/17,MUC,DUS,1,0,23/04/17,18,0,485.4706673
search,14/01/18,23/01/18,BER,BKK,1,0,23/04/17,266,9,8625.375162
search,13/09/17,13/09/17,HAM,MUC,2,0,23/04/17,143,0,600.4217954
search,03/05/17,05/05/17,DUS,TXL,1,1,22/04/17,11,2,469.0573406
search,30/04/17,30/04/17,MIL,VIE,1,0,22/04/17,8,0,625.5793398
book,22/04/17,22/04/17,STR,SAW,2,2,22/04/17,0,0,1800.029721
search,26/06/17,26/06/17,HAM,MUC,2,2,22/04/17,65,0,600.4217954
search,12/05/17,14/05/17,HAM,VIE,1,0,22/04/17,20,2,749.8505842
search,22/05/17,01/06/17,HAM,PMI,2,1,22/04/17,30,10,1658.78585
search,02/07/17,09/07/17,DUS,HAN,2,0,22/04/17,71,7,8803.843541
search,09/08/17,11/08/17,HAM,VIE,2,0,22/04/17,109,2,749.8505842
search,16/09/17,16/09/17,AYT,FRA,7,0,22/04/17,147,0,2291.833701
search,03/05/17,03/05/17,BUD,BER,1,0,22/04/17,11,0,687.6223277
search,06/05/17,16/05/17,HAM,OSL,1,0,22/04/17,14,10,732.517225
search,16/05/17,16/05/17,CGN,BER,1,0,22/04/17,24,0,478.5795164
search,06/05/17,09/05/17,PAR,DXB,1,0,22/04/17,14,3,5249.665515
search,04/05/17,05/05/17,ORY,MRS,1,0,23/04/17,11,1,647.1232854
search,31/10/17,01/11/17,TLS,PAR,2,0,23/04/17,191,1,585.3951211
book,25/04/17,25/04/17,MOW,BER,2,0,23/04/17,2,0,1613.656967
book,01/10/17,15/10/17,PAR,AGP,2,1,22/04/17,162,14,1463.77364
search,11/08/17,11/08/17,ALC,DUS,5,0,23/04/17,110,0,1545.45814
search,23/05/17,14/08/17,REC,CGH,1,0,23/04/17,30,83,2139.301437
book,25/04/17,05/05/17,DUS,ALC,1,0,22/04/17,3,10,1545.45814
search,21/06/17,29/06/17,PAR,NYC,2,0,22/04/17,60,8,5837.819962
search,03/07/17,06/07/17,FRA,MAD,1,0,22/04/17,72,3,1420.805863
search,11/05/17,11/05/17,MUC,DUS,1,0,23/04/17,18,0,485.4706673
search,07/07/17,13/07/17,NCE,PRG,2,0,22/04/17,76,6,893.565119
search,10/05/17,14/05/17,FRA,LON,2,0,22/04/17,18,4,634.5939105
search,20/07/17,25/07/17,CGN,MIL,1,0,22/04/17,89,5,630.4102488
search,11/10/17,25/10/17,MUC,HKT,1,0,22/04/17,172,14,9103.024921
search,11/05/17,11/05/17,MUC,DUS,1,0,23/04/17,18,0,485.4706673
search,22/05/17,30/05/17,MUC,ATH,1,0,22/04/17,30,8,1516.619014
search,22/06/17,29/06/17,PAR,HKG,2,0,22/04/17,61,7,9628.917839
