num_adults,num_children,days_before_plan,trip_duration,distance,origin_enc,destination_enc,event_type_enc
2,0,125,0,7450.462839189021,160,84,1
2,0,16,6,1173.7571346336779,148,38,1
2,0,340,22,13591.109073017122,214,193,1
2,0,73,0,2654.853925706632,210,168,1
2,1,166,13,2491.9013301296154,166,163,1
2,0,175,1,600.4217953856755,89,168,1
1,0,162,41,6569.939230750872,148,129,0
2,0,16,4,941.4392699036672,45,82,0
1,0,53,0,2198.058219832241,124,102,1
1,0,147,4,1658.7858501780258,89,197,1
1,0,20,0,3189.538407357942,127,84,1
1,0,32,0,475.785528758249,18,84,1
1,0,73,4,473.0682745948962,209,100,1
2,0,32,0,1886.4902496325756,39,190,1
1,0,2,2,1908.3232069987455,166,58,1
1,0,50,0,519.0756638822033,200,21,1
1,0,11,28,477.6345068146655,148,21,1
2,0,80,9,1218.1225032774942,148,197,1
1,0,4,1,1218.1225032774942,148,197,1
2,0,40,6,941.4392699036672,45,82,1
1,0,107,9,1991.0359162732968,89,118,1
1,0,21,0,993.3555314509433,17,235,1
2,0,59,8,874.0123386005965,166,86,1
1,0,25,7,1447.1037712513842,166,141,1
6,0,207,3,1381.7020601580798,148,82,1
2,0,91,14,12036.099740433172,73,79,1
4,0,116,23,2920.0499622886487,81,41,1
1,1,11,14,10741.760529508363,166,223,1
1,0,20,0,1611.3401848115398,190,162,1
1,0,5,5,411.0813938038978,81,102,1
1,0,56,7,692.3866598709859,42,173,1
2,0,22,12,1856.0079679376017,131,21,1
1,0,6,21,1339.4527129385197,161,9,1
2,0,65,3,720.5277751099085,148,208,0
2,0,55,10,4877.620300242274,89,7,0
1,0,6,1,435.5455373345045,18,93,0
2,0,1,0,724.8177373858323,121,235,0
6,0,18,1,483.2736455992348,131,20,1
1,0,12,0,519.0756638822033,200,21,1
1,0,12,8,6126.691724495113,89,178,1
1,0,99,6,1991.0359162732968,89,118,1
2,0,47,2,479.99549901512796,148,251,1
1,0,14,3,554.6738042558483,73,200,1
2,0,49,20,9190.926219282228,73,210,1
1,0,71,0,1093.5366474678003,17,93,0
3,0,111,14,1139.8788392290683,200,197,1
2,0,32,3,415.2550407250247,73,190,1
1,0,53,0,519.0756638822033,200,21,1
1,0,38,14,10164.372681570207,148,162,1
1,0,81,0,18133.598350456334,148,6,1
2,0,48,3,435.5455373345045,81,21,1
1,0,20,0,1657.3969334500327,214,197,1
1,0,59,20,5866.746686320815,129,270,1
2,0,3,0,1668.9504442486643,192,79,1
1,0,2,2,749.850584150052,89,257,1
2,0,123,6,6305.793181087941,144,178,1
2,0,69,12,5191.764550698463,235,7,1
2,0,70,7,2307.615645843522,18,141,1
1,0,13,3,1287.4500894043013,18,38,0
4,0,72,5,1861.5099684128982,73,141,1
2,0,359,0,1784.2469673630374,89,163,1
2,0,212,5,497.2848552087607,89,200,1
1,0,47,0,1790.1881862401506,158,168,1
2,0,5,8,6874.106361687769,73,129,1
1,0,44,14,2085.574738824673,143,84,1
1,0,17,4,617.1644812097453,81,233,1
1,0,3,0,479.99549901512796,214,168,1
1,0,131,0,6238.560905764787,73,71,1
2,0,18,4,955.94201331325,45,36,1
2,0,128,27,11716.123460103261,148,79,1
1,0,250,3,1984.0602411858815,148,141,0
2,0,51,4,1652.2292566151905,81,182,1
2,0,51,4,1652.2292566151905,81,182,1
1,0,23,5,1576.4189102006053,48,17,1
2,0,182,14,1861.5099684128982,73,141,1
1,0,6,0,703.4520107495878,89,275,1
2,0,45,17,9261.157676253537,88,26,1
1,0,28,0,598.9303954342424,73,23,1
2,0,9,11,2137.1160117701165,89,119,1
1,0,22,3,2253.463728010883,166,118,0
2,0,107,8,1658.7858501780258,89,197,1
1,0,19,4,519.0756638822033,200,21,1
2,0,47,14,2112.75823321251,166,14,1
1,0,4,1,1218.1225032774942,148,197,1
2,0,77,5,1030.0406597717624,153,142,1
2,0,7,0,3189.538407357942,73,144,0
2,0,34,21,1736.011179664354,18,118,0
2,0,8,3,453.36391253737804,49,216,0
1,0,0,0,435.5455373345045,18,93,0
2,0,48,3,435.5455373345045,81,21,0
2,0,85,19,2112.75823321251,166,14,1
1,0,207,3,981.4697209098669,73,260,1
4,0,130,1,478.5795163902355,45,21,0
2,1,10,4,1336.1783144472463,175,186,1
1,0,269,17,8288.189407194108,30,66,1
2,0,26,4,1511.7723918299248,18,20,0
2,0,1,0,2196.956894015903,16,21,1
2,0,8,2,478.5795163902355,45,21,0
1,0,9,2,2112.75823321251,166,14,0
2,0,116,3,768.8327305245164,73,257,1
1,0,8,2,644.6110460389218,45,61,1
1,0,24,4,519.0756638822033,200,21,1
2,1,236,3,604.1141696630106,144,208,1
2,0,114,21,874.0123386005965,166,86,1
1,0,14,4,478.5795163902355,18,50,1
1,0,1,1,1736.011179664354,18,118,1
4,0,164,0,671.2900468743612,73,160,0
2,0,270,2,505.8518329547636,203,257,1
1,0,4,3,741.8813643635798,89,138,1
1,0,10,6,5203.679243629726,18,143,1
2,0,115,16,8731.40931521298,81,103,1
1,0,25,21,10321.574405833464,200,162,1
1,0,39,2,577.3554834628349,18,10,0
4,0,164,0,671.2900468743612,73,160,1
4,0,15,0,1174.1184908651546,140,148,1
2,0,63,4,1779.4762665575993,89,148,1
1,0,76,0,16961.052989165884,166,239,0
6,1,35,6,5837.819961979759,166,178,1
2,0,8,0,1668.9504442486643,192,79,1
1,0,13,3,472.4230286615562,214,50,1
2,0,208,3,1218.1225032774942,148,197,1
1,0,89,4,828.6322906789675,226,271,1
2,0,33,2,934.9365925922027,18,142,1
3,0,291,9,1658.2153082400275,18,197,1
1,1,8,31,1560.305828806351,39,164,0
1,0,96,13,1602.6731119696344,214,237,1
1,0,4,1,1437.9784147329353,161,141,1
1,0,5,8,6874.106361687769,73,129,1
2,0,13,9,2044.5793587121827,89,14,1
1,0,54,7,1492.2285319376274,89,20,1
1,0,4,0,947.040100506843,214,139,1
1,0,22,10,913.6349321115038,148,138,1
2,0,111,5,1330.494799816716,203,136,1
1,0,14,3,1991.0359162732968,89,118,1
2,0,10,7,1139.9131569292506,81,187,1
3,1,15,7,1218.1225032774942,148,197,1
2,0,190,0,2073.2132125971075,185,84,1
6,0,18,4,7018.984469367704,42,28,1
1,0,31,8,1845.8008868041588,200,1,1
2,0,24,4,934.9365925922027,18,142,1
1,0,62,0,1492.2285319376274,17,102,1
2,0,2,5,749.850584150052,89,257,1
2,0,106,0,1381.7020601580798,148,82,1
1,0,16,4,1832.0125899036636,124,235,1
3,0,111,5,1330.494799816716,203,136,1
2,0,82,7,670.7711817779243,203,36,1
1,0,2,1,896.9774493608257,81,260,0
2,0,227,3,2307.615645843522,18,141,1
1,0,11,3,469.05734057519487,214,84,1
2,0,140,37,9282.94931109233,200,217,1
2,0,46,4,825.3648636501978,89,13,1
3,0,61,3,1340.6446776243747,73,197,1
1,0,67,7,1218.1225032774942,148,197,1
2,0,18,4,955.94201331325,45,36,1
2,1,35,14,786.4314650244364,166,82,1
1,0,99,4,872.6373378697141,214,190,1
1,0,24,0,485.47066732558585,73,168,0
1,0,1,5,1080.5594692516872,18,173,0
1,1,17,3,893.5728951173305,209,255,0
1,0,30,0,1515.4536025052746,7,50,1
1,0,2,15,2042.4541112865993,73,118,1
2,0,8,30,2073.2132125971075,185,84,1
2,0,66,2,923.6808090047898,148,142,1
1,0,15,0,993.3555314509433,17,235,1
1,0,1,4,453.4699256107557,235,84,1
2,0,9,3,477.6345068146655,148,21,1
2,2,20,4,519.6186274878758,45,139,1
3,0,90,3,502.0686242500041,73,139,1
2,0,69,0,1139.9131569292506,81,187,0
1,0,71,17,8962.332820244908,81,134,1
1,0,53,3,519.0756638822033,200,21,1
1,0,10,0,1200.0382152977347,161,182,0
1,0,180,2,678.5698428022235,81,61,1
1,0,12,10,6118.148060224273,89,121,1
2,0,75,2,1166.1499196406728,73,20,1
1,0,6,0,2075.663460566811,143,235,1
1,0,99,7,1991.0359162732968,89,118,1
2,0,3,0,1668.9504442486643,192,79,1
3,0,73,7,4563.51826054853,148,85,1
2,2,22,4,848.0943992358333,235,20,0
2,0,77,5,1030.0406597717624,153,142,0
5,0,30,15,9786.63915224464,166,109,0
1,0,16,15,2149.0214951573175,73,1,1
1,0,32,10,5325.776658646343,45,152,1
2,0,83,14,3185.18707832991,81,144,1
1,0,12,0,469.05734057519487,214,84,1
2,0,228,5,910.9484124870188,148,233,0
1,0,31,0,7422.5273919932215,163,151,1
2,0,291,14,11653.104576147995,9,111,1
4,1,143,12,2112.75823321251,166,14,1
1,0,16,0,720.5277751099085,148,208,1
2,1,124,20,2198.058219832241,89,141,1
2,0,195,7,549.0412041421922,129,20,1
3,0,61,3,1340.6446776243747,73,197,1
1,0,6,1,1218.1225032774942,148,197,1
2,0,4,2,481.9883183830375,73,142,1
1,0,16,15,2149.0214951573175,73,1,1
1,0,68,6,2365.1990431870913,73,87,1
2,0,95,5,1784.2469673630374,89,163,1
2,0,124,21,8061.687546062606,81,271,1
1,0,14,0,2198.058219832241,89,141,1
1,0,26,10,5189.8089762308255,81,152,1
1,0,49,6,9654.84990917013,81,218,1
2,1,10,5,1336.1783144472463,175,186,1
1,0,34,1,485.47066732558585,73,168,1
2,0,19,3,2198.058219832241,89,141,1
2,0,69,8,1451.9860345759382,161,5,1
1,0,88,11,1869.8246648049528,81,118,1
1,0,20,2,923.6808090047898,148,142,1
1,0,2,15,2042.4541112865993,73,118,1
1,0,30,9,2042.4541112865993,73,118,1
5,0,9,3,1736.011179664354,18,118,1
3,2,226,7,7361.378670707464,166,159,1
1,0,41,4,1093.5366474678003,81,20,1
2,0,111,5,1330.494799816716,203,136,1
2,0,97,2,435.5455373345045,81,21,1
2,0,64,14,8196.335194101344,81,215,1
2,1,73,8,1658.7858501780258,89,197,1
1,0,4,1,1218.1225032774942,148,197,0
2,0,13,0,480.84459289918664,203,50,0
2,0,65,7,2002.0044627959094,73,14,1
2,0,1,0,817.4703249043857,32,93,1
1,0,4,6,6598.200115454837,89,172,1
2,1,122,19,2198.058219832241,89,141,1
2,0,67,4,1658.2153082400275,18,197,0
1,0,21,0,1093.5366474678003,81,20,1
2,0,96,4,1784.2469673630374,89,163,1
2,0,18,4,481.9883183830375,73,142,1
1,0,219,7,1340.6446776243747,73,197,1
1,0,62,4,519.0756638822033,200,21,0
2,1,225,7,3170.4879493281273,45,144,0
1,0,62,0,1317.4719276216495,11,168,1
1,0,93,0,2534.3721421805553,153,163,1
1,0,50,16,9838.496618892825,200,253,1
1,0,9,2,2112.75823321251,166,14,1
2,0,39,2,519.0756638822033,200,21,1
1,0,11,0,1955.9955010434244,105,93,0
1,0,37,4,1790.1881862401506,148,182,1
2,2,15,7,3528.5240025076773,89,144,1
2,0,81,7,874.0123386005965,166,86,1
1,0,20,5,2365.1990431870913,73,87,1
2,0,79,14,2014.630839652041,45,118,0
1,0,10,0,1602.6731119696344,214,237,1
2,0,37,4,1984.0602411858815,148,141,1
2,0,146,9,1166.1499196406728,73,20,1
2,0,86,14,3185.18707832991,81,144,1
2,0,240,23,17813.441414360335,89,6,1
1,0,10,0,1200.0382152977347,161,182,1
1,0,27,0,519.0756638822033,18,235,1
1,0,189,0,18256.28251454831,200,6,1
1,0,22,0,878.2979897530255,18,190,1
2,2,118,0,1740.627952307783,231,135,1
2,0,176,20,9365.548865174736,144,76,1
1,0,25,4,915.6507210634659,73,82,1
2,0,49,20,8948.709868941782,73,217,1
2,0,6,0,694.0904176689459,23,109,0
1,0,175,36,8543.951478712102,81,116,1
2,0,340,22,13591.109073017122,214,193,1
2,1,33,0,1768.3147518636633,104,235,1
2,0,238,11,6198.492311203616,81,178,1
2,0,45,7,1544.0622954576097,81,9,1
1,0,34,0,194.45595817044764,200,168,1
1,0,165,14,2491.9013301296154,166,163,1
2,0,82,4,720.5277751099085,148,208,1
1,0,47,6,9654.84990917013,81,218,0
2,2,58,0,600.4217953856755,89,168,0
2,0,17,7,725.6551971414706,89,142,0
1,0,23,0,872.6373378697141,166,251,1
2,0,117,4,2294.5751479797714,219,141,1
1,0,18,0,1007.375444381183,209,23,1
1,0,17,0,1208.0542127999213,166,182,1
1,0,20,0,2045.5485810382886,185,50,1
3,0,63,1,523.1100553215556,18,257,1
1,0,127,7,955.94201331325,45,36,0
1,0,20,5,644.6110460389218,45,61,0
1,0,23,5,1575.3600799335527,159,17,1
1,0,15,0,342.7242280394801,54,251,1
2,0,164,3,478.5795163902355,18,50,1
2,0,212,3,531.2933231958251,200,257,1
1,0,59,3,1306.669402457686,45,197,1
3,0,47,2,479.99549901512796,148,251,1
2,0,176,20,9394.110084612075,144,26,0
1,0,1,1,560.7867519822508,43,162,1
2,0,60,5,2080.835229997193,18,182,0
2,0,69,8,1451.9860345759382,161,5,0
2,0,79,4,810.5622399637498,148,61,1
1,0,66,4,1094.2320053940605,148,20,1
1,0,19,9,552.0490359204092,89,235,1
5,0,9,3,1736.011179664354,18,118,0
1,0,1,15,862.9946342434922,219,173,0
1,0,3,3,1447.1037712513842,166,141,0
1,0,1,0,1544.7717940488183,166,234,1
2,0,167,3,536.180956530231,45,200,1
1,0,16,3,475.785528758249,73,21,1
5,0,9,3,1736.011179664354,18,118,1
3,0,70,7,2085.574738824673,73,163,1
1,0,34,3,1094.2320053940605,148,20,1
2,0,27,4,1816.1369013028796,81,14,1
2,0,96,4,1784.2469673630374,89,163,1
2,0,135,0,1764.0985015572885,18,212,1
1,0,2,2,720.5277751099085,148,208,1
1,0,122,8,9424.698538832832,189,168,1
2,0,4,0,519.0756638822033,200,21,1
2,0,22,2,552.0490359204092,200,102,0
1,0,1,12,5238.467645856197,42,85,0
1,0,28,0,1166.1499196406728,17,84,1
1,0,11,0,364.4887855611681,89,50,1
1,0,9,9,7525.5522894283595,81,273,1
1,0,72,21,2291.833700655045,81,18,1
2,0,359,0,1784.2469673630374,89,163,1
3,0,26,0,1420.80586291146,81,148,1
1,0,8,6,6317.804506346417,81,172,1
2,0,21,2,1991.0359162732968,89,118,1
2,0,94,2,1166.1499196406728,73,20,1
3,0,98,7,1578.0273989056577,148,118,1
2,0,19,2,634.5939105120597,81,142,0
3,0,48,13,1318.7287289660217,89,208,1
1,0,48,0,16085.42139940381,148,155,1
2,2,20,7,1601.206604686528,235,5,1
3,1,167,0,626.1055791177519,173,61,1
1,0,8,0,1200.0382152977347,161,182,1
2,0,48,3,435.5455373345045,81,21,1
1,0,68,6,2370.6997230609836,73,12,1
1,0,17,6,864.5197221477224,18,187,1
2,1,149,14,1215.3128893690316,129,182,1
2,0,137,3,1658.7858501780258,89,197,1
4,0,66,0,955.9265611831379,81,208,0
1,0,74,3,517.9050151072023,200,251,0
1,0,39,15,9258.654441758445,166,219,0
1,0,11,186,1196.4599540573379,88,82,1
1,0,23,0,878.2979897530255,18,190,1
1,0,6,0,453.5303422899179,64,25,1
2,2,58,0,600.4217953856755,89,168,1
1,0,44,0,472.4230286615562,214,50,1
2,0,45,3,6012.115054944419,144,267,1
2,0,166,11,1340.6446776243747,73,197,1
1,0,31,0,7422.5273919932215,163,151,1
3,1,74,0,1874.0031895165148,124,93,0
1,0,262,22,7995.615021606351,200,57,1
1,0,2,1,1736.011179664354,18,118,1
2,0,68,3,478.5795163902355,45,21,1
1,0,3,4,1447.1037712513842,124,190,1
1,0,112,21,1908.3232069987455,166,58,1
3,1,139,28,8999.53214509557,81,26,1
2,0,175,7,600.4217953856755,89,168,1
2,0,62,0,517.9050151072023,200,251,1
1,0,106,14,9343.372386480383,81,252,1
2,0,98,12,1942.2894650086175,148,75,1
2,0,10,4,894.2104501333301,89,169,0
2,0,8,3,453.36391253737804,188,54,1
1,2,139,42,1942.2894650086175,148,75,1
1,0,17,0,554.6738042558483,73,200,1
1,0,116,0,1658.7858501780258,89,197,1
1,0,269,17,8288.189407194108,30,66,1
1,0,38,14,10164.372681570207,148,162,1
1,0,49,6,9654.84990917013,81,218,1
1,0,121,0,5853.199797677632,107,10,1
1,0,63,8,725.6551971414706,89,142,0
1,0,2,14,2042.4541112865993,73,118,0
3,0,23,7,4844.07150039047,81,85,1
2,0,208,9,6198.492311203616,81,178,1
2,0,76,4,749.850584150052,89,257,1
1,0,10,2,431.88281204267616,214,93,1
2,0,79,3,839.7878078629986,166,20,1
1,0,33,4,1652.2292566151905,81,182,0
2,0,58,20,8999.53214509557,81,26,1
1,0,29,3,469.05734057519487,73,251,1
1,0,32,0,469.05734057519487,214,84,1
1,0,8,2,933.0487462583889,89,36,1
2,0,10,5,3528.5240025076773,89,144,0
1,0,165,0,552.0490359204092,200,102,0
1,0,60,10,4877.620300242274,89,7,1
1,0,11,46,13.363485855577231,166,185,1
1,0,8,6,6317.804506346417,81,172,1
2,1,146,25,1352.8161655242184,166,9,1
1,0,32,0,1166.1499196406728,17,84,1
1,0,281,30,9462.927990184455,89,157,1
2,0,125,0,7450.462839189021,160,84,1
2,0,125,0,7450.462839189021,160,84,1
2,0,58,3,896.9774493608257,223,93,1
1,0,175,43,8543.951478712102,81,116,1
1,0,23,4,1515.4536025052746,45,8,1
4,0,86,3,435.5455373345045,81,21,1
2,0,13,9,2044.5793587121827,89,14,1
2,0,359,0,1784.2469673630374,89,163,1
1,0,24,35,3070.9303048764114,45,41,1
1,0,26,0,552.0490359204092,200,102,1
1,0,144,26,9875.883262180269,18,162,0
2,0,87,15,3185.18707832991,81,144,1
4,0,301,0,8981.694435929317,95,251,1
1,0,16,14,8625.375162497063,18,26,1
1,0,23,8,1437.9784147329353,161,141,1
2,0,62,3,412.5768863064506,45,275,1
2,0,63,7,6385.766410038631,18,178,1
1,0,21,3,600.4217953856755,148,102,1
2,0,64,13,8561.174874547498,81,216,0
2,0,76,4,749.850584150052,89,257,0
1,0,64,0,1955.01590115016,89,182,0
2,0,5,6,1166.1499196406728,73,20,1
1,0,2,8,1352.8161655242184,166,9,1
2,0,1,0,817.4703249043857,32,93,1
1,0,87,0,742.8796719458292,219,50,1
2,1,92,14,1341.7640789672532,200,13,1
2,0,15,4,1137.3194377817508,190,103,1
1,0,3,7,1447.1037712513842,166,141,1
1,0,3,7,2042.4541112865993,73,118,1
1,0,38,7,10240.677784829848,209,252,1
2,0,3,0,685.903871745599,166,173,1
2,1,98,7,1658.7858501780258,89,197,1
2,0,95,2,635.1968335401564,88,20,1
1,0,32,0,283.919783501687,153,146,1
1,0,32,0,283.919783501687,153,146,1
3,1,138,27,8999.53214509557,81,26,1
1,0,1,3,6027.611890464817,156,84,1
3,1,138,29,8999.53214509557,81,26,1
1,0,19,3,472.4230286615562,214,50,1
4,1,143,14,9927.659126077713,18,223,1
2,0,8,2,475.785528758249,73,21,1
1,0,20,6,872.3085800299762,45,86,1
5,0,30,15,9786.63915224464,166,109,1
1,0,16,15,2149.0214951573175,73,1,0
1,0,40,4,1657.3969334500327,214,197,1
1,0,2,14,1134.647136573329,73,91,1
1,0,19,0,1657.3969334500327,214,197,1
2,0,69,8,1451.9860345759382,161,5,1
2,0,137,3,805.6647479415601,200,61,1
2,0,17,4,617.1644812097453,81,233,1
1,0,47,5,1417.686671612585,192,26,1
1,0,24,3,1856.0079679376017,18,148,1
2,0,106,1,435.5455373345045,18,93,1
1,0,14,14,8999.53214509557,23,93,1
2,0,34,7,1218.1225032774942,148,197,1
1,0,58,23,3912.5432244573426,73,244,1
1,0,46,7,3254.7110906291887,148,144,1
4,0,25,4,993.3555314509433,200,20,1
2,0,66,6,2002.0044627959094,73,14,1
2,0,51,2,519.0756638822033,200,21,1
1,0,24,1,585.3951211464987,166,245,1
1,0,4,19,2075.663460566811,200,163,1
2,0,32,4,1072.7358763696948,89,82,1
1,0,46,14,769.8316418207551,203,255,1
2,0,125,10,426.9047364648418,200,255,1
2,0,166,3,536.180956530231,45,200,1
4,0,130,7,1183.9305465627483,18,208,1
1,0,14,4,1492.2285319376274,89,20,1
2,0,9,3,477.6345068146655,148,21,1
1,0,12,1,519.0756638822033,18,235,1
1,0,4,0,955.02648979388,18,139,1
2,0,38,3,977.5591331979738,23,103,1
2,0,61,12,2365.1990431870913,73,87,0
1,0,2,14,2042.4541112865993,73,118,1
1,0,3,0,1198.0182079263702,81,234,1
1,0,1,3,842.8945041649839,18,160,1
2,2,92,2,1106.7356286832642,166,208,1
1,0,145,14,1173.7571346336779,34,168,1
2,0,70,17,8812.127206168347,45,134,1
1,0,1,0,485.47066732558585,148,84,1
1,0,1,0,1174.1184908651546,131,160,0
2,0,95,2,549.0412041421922,129,20,1
1,0,23,0,12525.42632848183,18,213,1
3,0,29,0,519.0756638822033,200,21,1
1,0,1,0,810.6752938754994,89,149,0
1,0,29,0,2044.5793587121827,89,14,1
1,0,118,17,2198.058219832241,124,102,1
1,0,23,6,934.9365925922027,18,142,1
1,0,79,4,2709.913975776884,26,170,1
2,0,117,18,2198.058219832241,124,102,0
5,0,27,4,1183.9305465627483,18,208,1
1,1,51,3,878.2979897530255,18,190,1
4,0,114,25,2920.0499622886487,81,41,1
2,0,134,0,1321.8571050180208,148,86,1
1,0,206,0,7890.948865669052,62,102,1
1,0,160,11,2766.5438072089555,166,243,1
1,0,68,9,1218.1225032774942,148,197,0
1,0,11,0,745.015609975934,89,139,0
1,0,17,0,1208.0542127999213,166,182,0
1,0,3,4,1447.1037712513842,124,190,1
3,0,4,0,1028.7243877112787,161,148,1
2,1,59,3,572.2819088776124,209,185,1
1,0,73,4,473.0682745948962,209,100,1
1,0,10,3,864.5197221477224,18,187,1
2,0,139,3,1658.7858501780258,89,197,1
2,0,63,4,1492.2285319376274,89,20,1
2,0,26,4,1816.1369013028796,81,14,1
2,1,35,14,786.4314650244364,166,82,0
1,0,107,18,9134.959128359305,81,217,1
2,0,18,4,481.9883183830375,73,142,1
2,0,67,3,603.2922501059201,81,257,1
3,0,128,5,1002.2163164138415,144,142,0
1,0,89,0,687.3880571725197,233,271,1
2,0,176,18,9394.110084612075,144,26,1
2,0,70,7,2303.1767411678193,214,141,1
2,0,25,3,910.9484124870188,148,233,1
2,2,200,16,6198.492311203616,81,178,1
2,0,70,7,2303.1767411678193,214,141,0
2,0,117,0,1757.4256927385509,107,159,1
1,0,189,0,18256.28251454831,200,6,1
1,0,12,0,469.05734057519487,214,84,1
1,0,21,28,3105.5408090039964,73,41,1
1,0,57,3,668.9850410099336,235,251,1
1,0,84,7,1658.7858501780258,89,197,1
7,0,92,3,732.5172249951619,89,187,1
7,0,92,3,732.5172249951619,89,187,1
2,1,106,42,2291.833700655045,81,18,1
1,0,36,2,481.9883183830375,73,142,1
1,0,41,8,685.903871745599,153,190,0
1,0,2,0,1166.1499196406728,73,20,1
1,0,69,0,1166.1499196406728,17,84,1
1,0,53,4,1538.3838081425642,153,14,1
1,0,16,15,2149.0214951573175,73,1,1
2,0,57,0,426.9047364648418,200,255,1
1,0,32,10,5325.776658646343,45,152,1
1,0,6,21,1339.4527129385197,161,9,0
1,0,96,0,7878.277877762095,73,271,1
1,0,36,2,1106.7356286832642,166,208,1
1,0,71,10,6304.283388618079,200,178,1
2,0,10,2,856.540582209406,18,46,1
1,0,4,1,435.5455373345045,81,21,1
1,0,2,15,2042.4541112865993,73,118,1
1,0,29,8,2185.0593542659412,142,26,1
2,0,24,4,934.9365925922027,18,142,1
5,0,9,3,1736.011179664354,18,118,1
1,0,12,1,519.0756638822033,18,235,1
1,0,17,0,6124.002964601738,81,71,0
1,0,6,0,16085.42139940381,148,155,0
2,0,98,6,1845.1503254985605,45,141,0
2,0,47,2,479.99549901512796,148,251,0
2,0,80,5,8962.332820244908,81,134,1
8,0,19,9,1218.1225032774942,148,197,1
2,0,19,7,577.3554834628349,18,10,1
2,0,79,4,810.5622399637498,148,61,1
2,0,70,7,1451.9860345759382,161,5,1
1,0,0,1,475.785528758249,73,21,1
3,1,18,3,1134.0591437036287,45,20,1
5,0,48,4,1196.2990055915284,18,91,1
1,0,19,4,3912.5432244573426,73,244,1
1,0,149,9,571.1311905383334,48,165,1
3,0,55,7,1609.552933689244,148,212,1
1,0,17,6,864.5197221477224,18,187,0
1,0,17,7,552.0490359204092,200,102,0
1,0,24,8,9846.049404281539,153,186,0
2,0,190,14,11475.044432443585,81,37,1
1,0,103,57,9197.491229047806,90,190,1
1,0,9,9,9846.049404281539,153,186,1
1,0,18,3,1779.4762665575993,89,148,1
1,0,0,0,435.5455373345045,18,93,1
1,0,15,5,768.8327305245164,73,257,0
2,0,79,4,478.5795163902355,45,21,1
1,0,12,1,519.0756638822033,18,235,0
4,0,108,30,10441.63650636066,42,130,1
1,0,33,4,478.5795163902355,45,21,1
2,0,82,7,670.7711817779243,203,36,1
4,0,280,16,10279.673135367162,81,223,1
1,0,16,4,881.997344135459,166,200,1
1,0,39,15,9258.654441758445,166,219,1
1,0,75,15,1173.7571346336779,34,168,1
1,0,4,2,1437.9784147329353,161,141,1
1,0,12,0,876.7388770161873,88,21,0
2,0,3,0,685.903871745599,166,173,0
2,0,80,5,8962.332820244908,81,134,1
3,0,117,4,2294.5751479797714,219,141,1
1,0,12,0,876.7388770161873,88,21,1
2,0,13,2,878.2979897530255,166,21,1
1,2,15,4,519.0756638822033,18,235,1
1,0,36,5,2042.4541112865993,73,118,1
1,0,11,0,641.5568392623438,136,3,1
2,0,1,0,2641.6915198094644,16,190,1
1,0,36,5,2042.4541112865993,73,118,1
2,0,98,21,1768.3147518636633,104,235,1
3,0,157,0,2073.2132125971075,73,212,0
1,0,75,22,8999.53214509557,81,26,1
2,2,184,9,6598.200115454837,89,172,1
1,0,32,4,1094.2320053940605,148,20,1
1,0,3,1,1736.011179664354,18,118,1
3,1,4,21,9055.572100756604,235,26,1
3,0,61,3,1340.6446776243747,73,197,1
2,0,43,1,634.5939105120597,81,142,1
1,0,18,1,519.0756638822033,18,235,1
1,0,22,1,662.3415475765808,148,10,1
1,0,15,0,720.5277751099085,148,208,0
6,0,60,2,620.0462802005006,73,61,0
1,0,252,0,2229.2170002697735,112,26,1
1,0,4,3,725.6551971414706,89,142,1
4,1,143,13,2112.75823321251,166,14,1
2,0,47,7,1991.0359162732968,89,118,1
3,0,21,4,934.9365925922027,18,142,1
1,0,29,0,878.2979897530255,166,21,1
2,0,40,5,931.3809634185704,45,97,0
1,0,13,4,6385.766410038631,18,178,1
2,0,40,6,941.4392699036672,45,82,1
5,0,9,2,1208.0542127999213,166,182,0
2,0,107,8,1658.7858501780258,89,197,1
2,0,15,4,655.630922123061,73,149,1
2,0,39,1,683.6907161648859,45,149,1
1,0,32,3,1020.9933636364696,144,200,1
1,0,39,14,9258.654441758445,166,219,1
1,0,10,2,685.903871745599,166,173,1
2,0,319,2,749.850584150052,89,257,1
1,0,1,0,843.688798603494,73,173,1
2,0,23,2,475.785528758249,73,21,1
2,0,81,3,519.0756638822033,200,21,1
1,0,125,0,4838.931225767064,73,189,1
2,0,147,11,1306.669402457686,45,197,1
1,0,7,1,662.3415475765808,148,10,0
1,0,22,12,768.8327305245164,219,84,0
